search_date,arrival,departure,num_adults,num_children,search_id,hotel_id,hotel_price,is_promo,hotel_feature_1,hotel_feature_2,hotel_feature_3,hotel_feature_4,hotel_feature_5,booked
0,38,43,2,0,3715,33668,955.8,1,69.6778300466,90.0,14,1,1,0
0,47,52,2,0,3716,33668,1259.37,1,69.6778300466,90.0,18,1,1,0
0,26,30,2,0,3717,33668,853.86,1,69.6778300466,90.0,15,1,1,0
0,26,30,2,0,3717,6229,1253.39,1,139.06832853,52.0,80,6,1,0
0,26,30,2,0,3717,35274,631.0,1,132.740348048,52.0,27,1,5,0
0,26,30,2,0,3717,35274,631.0,1,132.740348048,52.0,27,1,5,0
0,72,75,2,2,3718,33668,248.42,0,69.6778300466,90.0,15,1,1,0
4,45,50,3,1,3719,33668,1260.57,1,69.6778300466,90.0,9,1,1,0
4,46,69,2,1,3720,33668,5998.86,1,69.6778300466,90.0,9,1,1,0
4,13,17,2,0,3721,33668,873.24,1,69.6778300466,90.0,5,1,1,0
4,13,17,2,0,3721,29771,1331.48,1,25.8263431403,52.0,45,1,1,0
4,13,17,2,0,3721,31696,1807.4,1,139.889241902,52.0,39,1,4,0
4,13,17,2,0,3721,9280,3014.79,1,73.2051910728,95.0,101,6,0,0
4,16,25,2,0,3722,33668,1882.05,1,69.6778300466,90.0,7,1,1,0
4,16,25,2,0,3722,33668,1882.05,1,69.6778300466,90.0,7,1,1,0
4,16,25,2,0,3722,13666,1578.24,0,133.379158792,90.0,144,1,1,0
4,16,25,2,0,3722,19030,2033.31,1,59.219929078,55.0,84,0,1,0
4,16,25,2,0,3722,19030,2033.31,1,59.219929078,55.0,84,0,1,0
4,16,25,2,0,3722,19030,2033.31,1,59.219929078,55.0,84,0,1,0
4,16,25,2,0,3722,19030,2033.31,1,59.219929078,55.0,84,0,1,0
4,16,25,2,0,3722,19030,2033.31,1,59.219929078,55.0,84,0,1,0
4,16,25,2,0,3722,35274,1408.57,1,132.740348048,52.0,19,1,5,0
4,4,6,3,0,3723,33668,138.2,0,69.6778300466,90.0,10,1,1,0
4,4,6,3,0,3723,25234,101.96,1,130.893086143,68.0,13,6,5,0
4,18,22,2,0,3724,33668,780.2,1,69.6778300466,90.0,9,1,1,0
4,18,22,2,0,3724,33668,780.2,1,69.6778300466,90.0,9,1,1,0
4,18,22,2,0,3724,33668,780.2,1,69.6778300466,90.0,9,1,1,0
4,18,22,2,0,3724,33668,780.2,1,69.6778300466,90.0,9,1,1,0
4,18,24,3,0,3725,33668,368.88,1,69.6778300466,90.0,8,1,1,0
4,18,28,2,0,3726,33668,2048.1,1,69.6778300466,90.0,8,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,13666,1753.6,0,133.379158792,90.0,178,1,1,0
4,18,28,2,0,3726,19030,2267.06,1,59.219929078,55.0,101,0,1,0
4,18,28,2,0,3726,19030,2267.06,1,59.219929078,55.0,101,0,1,0
4,18,28,2,0,3726,19030,2267.06,1,59.219929078,55.0,101,0,1,0
4,18,28,2,0,3726,19030,2267.06,1,59.219929078,55.0,101,0,1,0
4,18,28,2,0,3726,19030,2267.06,1,59.219929078,55.0,101,0,1,0
4,18,28,2,0,3726,19030,2267.06,1,59.219929078,55.0,101,0,1,0
4,18,28,2,0,3726,19030,2267.06,1,59.219929078,55.0,101,0,1,0
4,18,28,2,0,3726,19030,2267.06,1,59.219929078,55.0,101,0,1,0
4,18,28,2,0,3726,10533,1165.74,1,139.316187143,80.0,62,1,4,0
4,18,28,2,0,3726,10533,1165.74,1,139.316187143,80.0,62,1,4,0
4,18,28,2,0,3726,10533,1165.74,1,139.316187143,80.0,62,1,4,0
4,18,28,2,0,3726,10533,1165.74,1,139.316187143,80.0,62,1,4,0
4,19,31,4,0,3727,33668,2509.4,1,69.6778300466,90.0,8,1,1,0
4,24,29,2,0,3728,33668,965.1,1,69.6778300466,90.0,8,1,1,0
4,24,29,2,0,3728,33668,965.1,1,69.6778300466,90.0,8,1,1,0
4,24,29,2,0,3728,41755,837.0,1,10.7238052948,64.0,99,6,5,0
4,24,29,2,0,3728,41370,2090.15,1,38.3927076409,78.0,62,26,0,0
4,25,30,2,0,3729,33668,1013.39,1,69.6778300466,90.0,8,1,1,0
4,25,30,2,0,3729,13666,876.8,0,133.379158792,90.0,163,1,1,0
4,25,30,2,0,3729,13666,876.8,0,133.379158792,90.0,163,1,1,0
4,25,30,2,0,3729,13666,876.8,0,133.379158792,90.0,163,1,1,0
4,25,30,2,0,3729,22647,843.83,1,12.3288280059,52.0,127,14,5,0
4,26,35,2,1,3730,33668,1932.29,1,69.6778300466,90.0,9,1,1,0
4,32,41,2,1,3731,33668,1853.05,1,69.6778300466,90.0,9,1,1,0
4,32,42,2,2,3732,33668,604.64,1,69.6778300466,90.0,9,1,1,0
4,32,42,2,2,3732,33668,604.64,1,69.6778300466,90.0,9,1,1,0
4,32,42,2,2,3732,33668,604.64,1,69.6778300466,90.0,9,1,1,0
4,32,43,2,0,3733,33668,2243.15,1,69.6778300466,90.0,9,1,1,0
4,32,43,2,0,3733,33668,2243.15,1,69.6778300466,90.0,9,1,1,0
4,32,43,2,0,3733,33668,2243.15,1,69.6778300466,90.0,9,1,1,0
4,57,65,2,2,3734,33668,2027.06,1,69.6778300466,90.0,10,1,1,0
4,35,43,2,0,3735,33668,1728.9,1,69.6778300466,90.0,9,1,1,0
4,42,49,2,1,3736,33668,469.69,1,69.6778300466,90.0,9,1,1,0
4,42,49,2,1,3736,33668,469.69,1,69.6778300466,90.0,9,1,1,0
4,42,49,2,1,3736,33668,469.69,1,69.6778300466,90.0,9,1,1,0
4,42,49,2,1,3736,33668,469.69,1,69.6778300466,90.0,9,1,1,0
4,68,74,2,1,3737,33668,1332.94,1,69.6778300466,90.0,6,1,1,0
4,68,74,2,1,3737,1416,1688.9,1,139.143810498,52.0,18,1,1,0
12,158,169,2,0,3738,33668,2439.66,0,69.6778300466,90.0,6,1,1,0
12,158,169,2,0,3738,33668,2439.66,0,69.6778300466,90.0,6,1,1,0
12,158,169,2,0,3738,33668,2439.66,0,69.6778300466,90.0,6,1,1,0
12,137,153,2,1,3739,33668,4082.99,0,69.6778300466,90.0,6,1,1,0
12,104,115,2,2,3740,33668,2827.47,1,69.6778300466,90.0,5,1,1,0
12,142,148,2,2,3741,33668,446.04,0,69.6778300466,90.0,6,1,1,0
12,142,148,2,2,3741,4099,549.9,0,,52.0,13,13,4,0
12,126,132,2,0,3742,33668,312.24,1,69.6778300466,90.0,6,1,1,0
12,126,132,2,0,3742,6622,350.12,1,67.7126280689,90.0,79,6,1,0
12,146,157,2,4,3743,33668,728.19,0,69.6778300466,90.0,4,1,1,0
12,82,89,2,0,3744,33668,2053.31,1,69.6778300466,90.0,5,1,1,0
12,82,89,2,0,3744,5737,2881.84,1,69.7997134665,93.0,177,4,1,0
12,82,89,2,0,3744,30077,4117.19,1,42.1663372846,52.0,29,2,0,0
12,73,86,3,0,3745,33668,4589.33,1,69.6778300466,90.0,4,1,1,0
12,73,86,3,0,3745,29771,5916.56,1,25.8263431403,52.0,27,1,1,0
12,73,86,3,0,3745,3314,5481.04,0,79.1201617794,95.0,22,0,0,0
12,73,86,3,0,3745,30603,5855.73,1,58.386642308,52.0,36,8,0,0
12,73,86,3,0,3745,31366,2224.38,0,15.2643375225,95.0,61,11,5,0
12,82,91,4,0,3746,33668,777.6,1,69.6778300466,90.0,5,1,1,0
12,79,88,2,0,3747,33668,2993.9,1,69.6778300466,90.0,4,1,1,0
12,79,88,2,0,3747,24505,2480.08,1,142.923056223,52.0,3,1,5,0
12,143,150,3,0,3748,33668,1763.54,0,69.6778300466,90.0,6,1,1,0
12,143,150,3,0,3748,11474,3392.27,1,76.733304373,91.0,21,1,3,0
12,168,188,3,2,3749,33668,5729.6,0,69.6778300466,90.0,5,1,1,0
12,168,188,3,2,3749,6622,4496.28,1,67.7126280689,90.0,54,6,1,0
12,123,129,2,1,3750,33668,312.24,1,69.6778300466,90.0,5,1,1,0
12,169,184,3,1,3751,33668,4297.2,0,69.6778300466,90.0,5,1,1,0
12,169,184,3,1,3751,36329,5654.17,1,9.43398113206,52.0,46,27,0,0
12,86,92,3,0,3752,33668,1759.98,1,69.6778300466,90.0,5,1,1,0
12,86,92,3,0,3752,20265,1504.69,1,134.413540985,5.0,7,1,4,0
12,86,92,3,0,3752,1416,1939.66,1,139.143810498,52.0,17,1,1,0
17,123,136,2,1,3753,33668,2913.24,0,69.6778300466,90.0,4,1,1,0
17,123,136,2,1,3753,33668,2913.24,0,69.6778300466,90.0,4,1,1,0
17,123,136,2,1,3753,23712,2755.01,1,21.9772609758,95.0,96,1,1,0
17,123,136,2,1,3753,45960,12265.15,0,20.2977831302,52.0,1,1,3,0
17,160,167,2,2,3754,33668,457.23,0,69.6778300466,90.0,4,1,1,0
17,160,167,2,2,3754,3314,718.99,0,79.1201617794,95.0,23,0,0,0
17,160,167,2,2,3754,3314,718.99,0,79.1201617794,95.0,23,0,0,0
17,160,167,2,2,3754,28039,1330.91,0,126.901536634,52.0,71,10,1,0
17,201,208,2,0,3755,33668,457.23,0,69.6778300466,90.0,3,1,1,0
17,151,160,2,0,3756,33668,1911.16,0,69.6778300466,90.0,4,1,1,0
17,151,160,2,0,3756,39728,10208.23,0,17.4642491966,52.0,66,13,3,0
17,151,160,2,0,3756,4099,2999.44,0,,52.0,14,13,4,0
17,106,108,2,1,3757,33668,668.18,0,69.6778300466,90.0,4,1,1,0
17,106,108,2,1,3757,20265,589.06,1,134.413540985,5.0,6,1,4,0
17,106,108,2,1,3757,11787,667.3,0,135.966907739,52.0,41,1,1,1
17,233,247,4,1,3758,33668,3265.76,0,69.6778300466,90.0,4,1,1,0
17,233,247,4,1,3758,12383,3177.92,1,34.9141805002,52.0,79,1,1,0
17,233,247,4,1,3758,7520,2509.75,1,114.660368044,0.0,32,1,4,0
17,233,247,4,1,3758,7520,2509.75,1,114.660368044,0.0,32,1,4,0
17,234,235,3,2,3759,33668,232.76,0,69.6778300466,90.0,3,1,1,0
17,235,251,4,1,3760,33668,4045.35,0,69.6778300466,90.0,4,1,1,0
17,178,186,2,2,3761,33668,688.85,0,69.6778300466,90.0,4,1,1,0
17,191,198,3,0,3762,33668,1855.76,0,69.6778300466,90.0,4,1,1,0
17,191,198,3,0,3762,5521,2190.65,1,85.0176452273,93.0,74,1,1,0
17,115,122,5,1,3763,33668,1640.46,1,69.6778300466,90.0,4,1,1,0
17,238,246,2,1,3764,33668,564.58,0,69.6778300466,90.0,5,1,1,0
17,238,246,2,1,3764,13666,425.68,0,133.379158792,90.0,39,1,1,0
17,238,246,2,1,3764,27281,1231.98,0,63.9140047251,52.0,84,13,4,0
17,210,220,2,1,3765,33668,2189.52,0,69.6778300466,90.0,3,1,1,0
17,210,220,2,1,3765,14605,1800.82,1,139.06832853,58.0,94,1,5,0
17,210,220,2,1,3765,12383,1938.42,1,34.9141805002,52.0,115,1,1,0
17,210,220,2,1,3765,10533,1381.34,0,139.316187143,80.0,69,1,4,0
17,239,243,3,2,3766,33668,964.9,0,69.6778300466,90.0,4,1,1,0
17,139,155,2,0,3767,33668,4131.92,0,69.6778300466,90.0,4,1,1,0
17,139,155,2,0,3767,19030,4049.96,1,59.219929078,55.0,28,0,1,0
17,139,155,2,0,3767,24505,3617.87,1,142.923056223,52.0,5,1,5,0
6,29,35,4,0,3768,33668,368.88,1,69.6778300466,90.0,8,1,1,1
6,42,49,4,2,3769,33668,469.69,1,69.6778300466,90.0,4,1,1,0
6,42,49,4,2,3769,33668,469.69,1,69.6778300466,90.0,4,1,1,0
6,42,49,4,2,3769,33668,469.69,1,69.6778300466,90.0,4,1,1,0
6,93,97,2,0,3770,33668,1158.44,1,69.6778300466,90.0,8,1,1,0
6,93,97,2,0,3770,3803,9457.48,0,18.8414436814,52.0,145,13,2,0
6,92,102,4,0,3771,33668,2926.6,1,69.6778300466,90.0,7,1,1,0
6,92,102,4,0,3771,43743,3409.02,0,17.2336879396,93.0,50,1,5,0
6,7,8,2,2,3772,33668,67.75,0,69.6778300466,90.0,5,1,1,0
6,75,91,2,3,3773,33668,5284.87,1,69.6778300466,90.0,3,1,1,0
6,19,24,2,0,3774,33668,1061.73,1,69.6778300466,90.0,6,1,1,0
6,43,50,3,2,3775,33668,476.5,1,69.6778300466,90.0,5,1,1,0
6,57,64,2,0,3776,33668,1785.82,1,69.6778300466,90.0,6,1,1,0
6,19,25,2,0,3777,33668,1322.18,1,69.6778300466,90.0,6,1,1,0
6,19,25,2,0,3777,29109,1770.3,1,53.516352641,52.0,11,7,0,0
6,19,25,2,0,3777,29109,1770.3,1,53.516352641,52.0,11,7,0,0
6,19,25,2,0,3777,40490,2127.96,1,62.537988455,52.0,5,7,0,0
6,19,25,2,0,3777,46521,1311.66,0,5.38516480713,,117,28,4,0
6,19,25,2,0,3777,22647,1117.26,1,12.3288280059,52.0,175,14,5,0
6,19,25,2,0,3777,22647,1117.26,1,12.3288280059,52.0,175,14,5,0
6,19,25,2,0,3777,43318,1949.16,1,52.7730992078,52.0,45,7,3,0
6,19,25,2,0,3777,1,2127.96,1,63.7259758654,52.0,28,7,0,0
6,21,29,2,1,3778,33668,1639.5,1,69.6778300466,90.0,7,1,1,0
6,21,29,2,1,3778,33668,1639.5,1,69.6778300466,90.0,7,1,1,0
6,21,29,2,1,3778,14605,1445.65,1,139.06832853,58.0,63,1,5,0
6,21,29,2,1,3778,25234,1477.2,1,130.893086143,68.0,19,6,5,0
6,21,29,2,1,3778,20265,1378.1,1,134.413540985,5.0,10,1,4,0
6,21,29,2,1,3778,7520,1575.72,1,114.660368044,0.0,51,1,4,0
6,21,29,2,1,3778,35274,1236.3,1,132.740348048,52.0,23,1,5,0
6,21,29,2,1,3778,10533,1175.52,1,139.316187143,80.0,54,1,4,0
6,82,95,4,2,3779,33668,1123.2,1,69.6778300466,90.0,3,1,1,0
6,11,18,2,0,3780,33668,431.9,1,69.6778300466,90.0,5,1,1,0
6,67,74,3,0,3781,33668,1528.2,1,69.6778300466,90.0,6,1,1,0
6,11,22,2,0,3782,33668,2219.91,1,69.6778300466,90.0,5,1,1,0
6,11,22,2,0,3782,46521,1956.35,0,5.38516480713,,82,28,4,0
6,11,22,2,0,3782,46521,1956.35,0,5.38516480713,,82,28,4,0
6,11,22,2,0,3782,35274,1855.29,1,132.740348048,52.0,14,1,5,0
6,61,75,2,3,3783,33668,3182.88,1,69.6778300466,90.0,3,1,1,0
6,36,44,3,0,3784,33668,502.68,1,69.6778300466,90.0,5,1,1,0
6,36,44,3,0,3784,23309,1926.0,0,24.248711306,98.0,149,7,0,0
6,36,44,3,0,3784,116,1680.72,1,75.3790421802,95.0,113,21,3,0
6,36,44,3,0,3784,40208,1409.38,1,51.8555686499,95.0,6,1,0,0
6,98,108,3,1,3785,33668,864.0,1,69.6778300466,90.0,7,1,1,0
6,68,76,2,2,3786,33668,1820.71,1,69.6778300466,90.0,6,1,1,0
6,68,76,2,2,3786,14605,1446.04,1,139.06832853,58.0,54,1,5,0
6,68,76,2,2,3786,12345,2048.64,0,6.0827625303,95.0,143,6,5,0
6,68,76,2,2,3786,23712,2254.92,1,21.9772609758,95.0,75,1,1,0
6,68,76,2,2,3786,20265,2024.6,1,134.413540985,5.0,8,1,4,0
6,68,76,2,2,3786,31696,2492.24,1,139.889241902,52.0,56,1,4,0
6,68,76,2,2,3786,15403,1687.54,0,12.0415945788,95.0,160,6,5,0
6,68,76,2,2,3786,44526,2661.22,1,119.507321951,80.0,50,1,0,0
6,45,50,2,0,3787,33668,1260.6,1,69.6778300466,90.0,7,1,1,0
6,19,26,5,0,3788,33668,430.36,1,69.6778300466,90.0,4,1,1,0
6,19,26,5,0,3788,36840,659.34,1,3.46410161514,52.0,46,1,1,0
6,19,26,5,0,3788,36840,659.34,1,3.46410161514,52.0,46,1,1,0
6,19,26,5,0,3788,31150,660.24,1,46.2385120868,52.0,18,1,1,0
6,19,26,5,0,3788,43937,665.7,1,20.1990098767,52.0,9,12,0,0
17,38,43,4,2,3789,33668,1041.01,1,69.6778300466,90.0,4,1,1,0
17,38,43,4,2,3789,33668,1041.01,1,69.6778300466,90.0,4,1,1,0
17,38,43,4,2,3789,33668,1041.01,1,69.6778300466,90.0,4,1,1,0
17,30,58,1,1,3790,33668,2243.45,1,69.6778300466,90.0,2,1,1,0
17,86,94,2,0,3791,33668,607.36,1,69.6778300466,90.0,3,1,1,0
17,86,94,2,0,3791,33668,607.36,1,69.6778300466,90.0,3,1,1,0
17,86,94,2,0,3791,2790,1194.7,1,76.5963445603,52.0,38,17,0,0
17,86,94,2,0,3791,2790,1194.7,1,76.5963445603,52.0,38,17,0,0
17,85,91,4,1,3792,33668,518.4,1,69.6778300466,90.0,3,1,1,1
17,84,103,3,0,3793,33668,5395.43,1,69.6778300466,90.0,3,1,1,0
17,51,56,7,1,3794,33668,621.1,1,69.6778300466,90.0,2,1,1,1
17,25,40,2,0,3795,33668,3028.3,1,69.6778300466,90.0,3,1,1,0
17,69,77,3,3,3796,33668,1908.68,1,69.6778300466,90.0,3,1,1,0
17,69,77,3,3,3796,33078,3022.12,1,79.5235814083,46.0,4,4,1,0
17,69,77,3,3,3796,33078,3022.12,1,79.5235814083,46.0,4,4,1,0
17,69,77,3,3,3796,33078,3022.12,1,79.5235814083,46.0,4,4,1,0
17,69,77,3,3,3796,29771,3235.28,1,25.8263431403,52.0,14,1,1,0
17,69,77,3,3,3796,22748,2411.42,1,65.4064217031,88.0,6,4,1,0
17,41,48,3,0,3797,33668,2082.72,1,69.6778300466,90.0,4,1,1,0
17,20,39,2,0,3798,33668,3880.04,1,69.6778300466,90.0,3,1,1,0
17,20,39,2,0,3798,20237,4681.16,1,12.3288280059,0.0,127,14,4,0
17,93,106,2,0,3799,33668,3858.92,1,69.6778300466,90.0,3,1,1,0
17,93,106,2,0,3799,3314,5360.1,0,79.1201617794,95.0,21,0,0,0
17,93,106,2,0,3799,3657,10401.43,0,22.427661492,52.0,74,13,0,0
17,93,106,2,0,3799,27281,7475.41,0,63.9140047251,52.0,68,13,4,0
17,93,106,2,0,3799,26835,5764.35,1,58.6685605755,95.0,159,7,1,0
17,19,20,2,0,3800,33668,69.1,0,69.6778300466,90.0,3,1,1,0
17,53,60,3,2,3801,33668,531.44,1,69.6778300466,90.0,4,1,1,0
17,53,60,3,2,3801,33668,531.44,1,69.6778300466,90.0,4,1,1,0
17,77,91,1,2,3802,33668,4602.15,1,69.6778300466,90.0,3,1,1,0
17,77,91,1,2,3802,25234,2588.13,1,130.893086143,68.0,17,6,5,0
17,77,91,1,2,3802,1416,3926.78,1,139.143810498,52.0,22,1,1,0
17,77,91,1,2,3802,19797,4845.46,1,98.6154146166,52.0,15,14,4,0
17,77,91,1,2,3802,24250,4278.35,1,16.4620776332,52.0,193,14,4,0
17,77,91,1,2,3802,36453,4657.57,1,69.7997134665,52.0,204,14,5,0
17,77,91,1,2,3802,31366,2313.12,0,15.2643375225,95.0,75,11,5,0
17,77,89,5,0,3803,33668,3655.96,1,69.6778300466,90.0,2,1,1,0
17,77,89,5,0,3803,33668,3655.96,1,69.6778300466,90.0,2,1,1,0
17,60,68,8,0,3804,33668,854.52,1,69.6778300466,90.0,2,1,1,0
17,61,64,2,2,3805,33668,254.07,0,69.6778300466,90.0,5,1,1,0
17,61,64,2,2,3805,33668,254.07,0,69.6778300466,90.0,5,1,1,0
17,61,64,2,2,3805,25234,165.36,1,130.893086143,68.0,20,6,5,0
17,61,64,2,2,3805,20265,182.13,1,134.413540985,5.0,8,1,4,0
17,61,64,2,2,3805,24250,194.37,1,16.4620776332,52.0,203,14,4,0
17,61,64,2,2,3805,45960,840.39,0,20.2977831302,52.0,1,1,3,0
17,61,75,2,0,3806,33668,3264.67,1,69.6778300466,90.0,3,1,1,0
17,61,75,2,0,3806,33668,3264.67,1,69.6778300466,90.0,3,1,1,0
17,62,71,5,0,3807,33668,599.85,1,69.6778300466,90.0,3,1,1,0
17,62,71,5,0,3807,41540,1540.53,1,69.8068764521,52.0,11,31,1,0
17,36,43,2,0,3808,33668,1514.23,1,69.6778300466,90.0,3,1,1,0
17,36,43,2,0,3808,1002,2643.44,0,18.8148877222,95.0,44,7,1,0
17,33,38,2,0,3809,33668,316.74,1,69.6778300466,90.0,2,1,1,0
17,33,38,2,0,3809,24086,611.9,1,5.56776436283,92.0,162,1,3,0
17,68,75,3,0,3810,33668,1528.04,1,69.6778300466,90.0,4,1,1,0
17,68,75,3,0,3810,19030,1655.51,1,59.219929078,55.0,24,0,1,0
9,101,107,4,0,3811,33668,518.4,1,69.6778300466,90.0,4,1,1,0
9,27,31,2,0,3812,33668,884.08,1,69.6778300466,90.0,4,1,1,0
9,27,31,2,0,3812,40490,1372.56,1,62.537988455,52.0,9,7,0,0
9,27,31,2,0,3812,38705,2367.14,0,61.4979674461,52.0,15,13,4,0
9,27,31,2,0,3812,24339,1686.08,1,66.0151497764,95.0,72,7,3,0
9,27,31,2,0,3812,27281,2214.64,0,63.9140047251,52.0,74,13,4,0
9,13,19,2,0,3813,33668,1568.2,1,69.6778300466,90.0,4,1,1,0
9,13,19,2,0,3813,35274,1098.29,1,132.740348048,52.0,32,1,5,0
9,21,29,2,1,3814,33668,1669.88,1,69.6778300466,90.0,5,1,1,0
9,21,29,2,1,3814,20265,1490.34,1,134.413540985,5.0,7,1,4,0
9,21,29,2,1,3814,20265,1490.34,1,134.413540985,5.0,7,1,4,0
9,18,25,2,0,3815,33668,1469.72,1,69.6778300466,90.0,4,1,1,0
9,96,99,5,0,3816,33668,304.92,0,69.6778300466,90.0,4,1,1,0
9,96,99,5,0,3816,42441,311.31,1,26.6833281283,1.0,68,6,1,0
9,96,99,5,0,3816,7520,196.71,1,114.660368044,0.0,33,1,4,0
9,96,99,5,0,3816,7520,196.71,1,114.660368044,0.0,33,1,4,0
9,96,99,5,0,3816,37552,1029.36,0,55.6057550978,52.0,31,13,4,0
9,96,99,5,0,3816,29926,303.75,0,143.777606045,71.0,62,4,5,0
9,10,15,2,2,3817,33668,469.98,1,69.6778300466,90.0,5,1,1,0
9,10,15,2,2,3817,41755,257.8,1,10.7238052948,64.0,60,6,5,0
9,10,15,2,2,3817,25234,225.95,1,130.893086143,68.0,15,6,5,0
9,10,15,2,2,3817,25234,225.95,1,130.893086143,68.0,15,6,5,0
9,10,15,2,2,3817,10366,340.57,0,35.6230262611,52.0,87,6,5,0
9,10,15,2,2,3817,20265,302.61,1,134.413540985,5.0,7,1,4,0
9,10,15,2,2,3817,7520,282.9,1,114.660368044,0.0,52,1,4,0
9,10,15,2,2,3817,35274,239.43,1,132.740348048,52.0,44,1,5,0
9,98,105,2,0,3818,33668,2156.77,1,69.6778300466,90.0,4,1,1,0
9,98,105,2,0,3818,12383,1766.1,1,34.9141805002,52.0,136,1,1,0
9,113,118,2,0,3819,33668,260.2,1,69.6778300466,90.0,5,1,1,0
9,72,79,2,2,3820,33668,650.03,1,69.6778300466,90.0,5,1,1,0
9,72,79,2,2,3820,43743,532.0,0,17.2336879396,93.0,34,1,5,0
9,72,79,2,2,3820,14605,382.59,1,139.06832853,58.0,92,1,5,0
9,72,79,2,2,3820,1416,673.13,1,139.143810498,52.0,15,1,1,0
9,72,79,2,2,3820,22748,685.27,1,65.4064217031,88.0,18,4,1,0
9,72,79,2,2,3820,22748,685.27,1,65.4064217031,88.0,18,4,1,0
9,72,79,2,2,3820,30603,828.42,1,58.386642308,52.0,44,8,0,0
9,72,79,2,2,3820,19797,795.73,1,98.6154146166,52.0,11,14,4,0
9,72,79,2,2,3820,40873,983.22,1,75.6571212775,90.0,3,25,0,0
9,72,79,2,2,3820,40873,983.22,1,75.6571212775,90.0,3,25,0,0
9,79,100,1,2,3821,33668,6834.94,1,69.6778300466,90.0,3,1,1,0
9,117,131,3,0,3822,33668,3196.36,1,69.6778300466,90.0,4,1,1,0
9,117,131,3,0,3822,8861,3720.85,1,67.394361782,52.0,36,4,4,0
9,117,131,3,0,3822,12948,4292.44,0,77.7238702073,80.0,67,4,4,0
9,117,131,3,0,3822,7520,3208.66,1,114.660368044,0.0,59,1,4,0
9,117,131,3,0,3822,44526,4400.84,1,119.507321951,80.0,39,1,0,0
9,117,131,3,0,3822,42149,5474.06,0,,95.0,23,1,0,0
9,117,131,3,0,3822,28156,4693.29,1,48.4458460552,52.0,170,1,1,0
9,32,36,2,0,3823,33668,821.44,1,69.6778300466,90.0,3,1,1,0
9,32,36,2,0,3823,33668,821.44,1,69.6778300466,90.0,3,1,1,0
9,32,36,2,0,3823,10366,882.76,0,35.6230262611,52.0,96,6,5,0
9,44,49,2,1,3824,33668,335.89,1,69.6778300466,90.0,5,1,1,1
9,44,49,2,1,3824,6622,397.84,1,67.7126280689,90.0,74,6,1,0
9,44,49,2,1,3824,25234,271.13,1,130.893086143,68.0,18,6,5,0
9,70,90,2,2,3825,33668,6250.53,1,69.6778300466,90.0,3,1,1,0
9,70,90,2,2,3825,33668,6250.53,1,69.6778300466,90.0,3,1,1,0
9,55,59,3,0,3826,33668,314.16,1,69.6778300466,90.0,4,1,1,1
9,87,96,2,0,3827,33668,2652.84,1,69.6778300466,90.0,4,1,1,0
9,20,39,2,0,3828,33668,4017.24,1,69.6778300466,90.0,4,1,1,0
9,20,39,2,0,3828,8311,15530.46,1,42.5323406363,52.0,1,1,3,0
9,20,39,2,0,3828,8311,15530.46,1,42.5323406363,52.0,1,1,3,0
9,20,39,2,0,3828,7520,3814.17,1,114.660368044,0.0,47,1,4,0
9,116,123,2,0,3829,33668,442.4,1,69.6778300466,90.0,5,1,1,0
9,21,28,2,0,3830,33668,1469.72,1,69.6778300466,90.0,6,1,1,0
9,21,28,2,0,3830,19030,1621.54,1,59.219929078,55.0,24,0,1,0
